feature	Bifidobacterium.adolescentis	Bifidobacterium.bifidum	Bifidobacterium.longum	Bifidobacterium.pseudocatenulatum	Collinsella.aerofaciens	Bacteroides.caccae	Bacteroides.cellulosilyticus	Bacteroides.dorei	Bacteroides.eggerthii	Bacteroides.faecis	Bacteroides.finegoldii	Bacteroides.fragilis	Bacteroides.intestinalis	Bacteroides.massiliensis	Bacteroides.ovatus	Bacteroides.salyersiae	Bacteroides.stercoris	Bacteroides.thetaiotaomicron	Bacteroides.uniformis	Bacteroides.vulgatus	Bacteroides.xylanisolvens	Bacteroidales.bacterium.ph8	Barnesiella.intestinihominis	Coprobacter.fastidiosus	Odoribacter.splanchnicus	Parabacteroides.distasonis	Parabacteroides.goldsteinii	Parabacteroides.merdae	Parabacteroides.unclassified	Paraprevotella.clara	Paraprevotella.unclassified	Prevotella.copri	Alistipes.finegoldii	Alistipes.onderdonkii	Alistipes.putredinis	Alistipes.shahii	Alistipes.unclassified	Streptococcus.salivarius	Clostridium.bolteae	Clostridium.citroniae	Clostridium.clostridioforme	Clostridium.hathewayi	Clostridium.leptum	Clostridium.nexile	Clostridium.symbiosum	Flavonifractor.plautii	Eubacterium.eligens	Eubacterium.hallii	Eubacterium.rectale	Eubacterium.siraeum	Eubacterium.sp.3.1.31	Eubacterium.ventriosum	Ruminococcus.gnavus	Ruminococcus.obeum	Ruminococcus.torques	Coprococcus.comes	Dorea.longicatena	Lachnospiraceae.bacterium.1.1.57FAA	Lachnospiraceae.bacterium.3.1.46FAA	Roseburia.hominis	Roseburia.intestinalis	Roseburia.inulinivorans	Roseburia.unclassified	Oscillibacter.unclassified	Peptostreptococcaceae.noname.unclassified	Faecalibacterium.prausnitzii	Ruminococcus.bromii	Ruminococcus.callidus	Ruminococcus.lactaris	Subdoligranulum.unclassified	Coprobacillus.unclassified	Acidaminococcus.unclassified	Dialister.invisus	Veillonella.atypica	Veillonella.dispar	Veillonella.parvula	Veillonella.unclassified	Burkholderiales.bacterium.1.1.47	Parasutterella.excrementihominis	Sutterella.wadsworthensis	Bilophila.unclassified	Escherichia.coli	Escherichia.unclassified	Klebsiella.pneumoniae	Haemophilus.parainfluenzae	Akkermansia.muciniphila	C2likevirus.unclassified
MSM9VZEM	0	0	0.000944883757198473	0	0.00423966952245909	0	0.0690377816953791	0.000159726499362891	0	0	0	0	0	0	0.0112263114282244	0	0.0166280855602214	0.0146484831192986	0.582974772196593	0.0723667047327195	7.51019985755774e-05	0	0.00502500645014772	0.00675522713503483	0	0	0	0.0440104898447006	0	0	0	0	0.00332964171675263	0.0372931730486596	0	0	0	0	0.00226078576094854	0	0	0	0	0	0.000754793052669858	0.00560336370712089	0	0.00272613068035224	0	0.010452293701278	0	0	0.0323813586059344	0.00169428671427678	0.00735945685084743	0.000594168204041709	0	0.000500919550307918	0.000731615641626199	0.000466063598815904	0	0	0	0.00684919446818083	0	0.0222291135592526	0	0	0	0.0250580153955504	0.00992693905095509	0	0	0	0	0	0	0	0	0	0	0.00125661095224303	0.000439831800270367	0	0	0	0
MSM9VZEO	0	0	0.00276758266172003	0	0.00139274717838122	0.0224225823426209	0.00530457106457482	0	0	0	0	0	0	0	0.0440913683090035	0	0.0380065096217411	0.0440018098337915	0.614493059895504	0.0462910448749673	0	0	0.0316007456081728	0.00124433599088701	0.00200535725252058	0.0127114332607232	0	0.0173376176903727	0	0	0	0	0.00207113381330655	0.0304455165371606	0	0	0	0	0.000296220301205472	0	0	0	0	0	9.13646965608341e-05	0.000424763053862725	0	0.00112843678767146	0	0.0347596762288025	0	0	0.000322561029209008	0.00313906218579274	0.00480635500919367	0.00170161102902839	0.00349202794104012	0	6.77333005805195e-05	0	0	0	6.89374481463954e-05	0.0137533219420974	0	0.00782409932772441	0	0	0	0.0117315581789917	0	0	0	0	0	0	0	0	0.000123124088610811	0	0	0	8.17315160338269e-05	0	0	0	0
MSM9VZEQ	0	0	0.00406992378671107	0	0.00153744272160006	0.0563131191993833	0.005123283041334	5.89180535465583e-05	0	0	0	0	0	0	0.134202785987933	0	0.11691571155393	0.0490269862599516	0.206340577799001	0.135724105863799	0.000230696027231287	0	0.0826403329506977	0.0056923597815016	0.00861278438162019	0.0334921267765236	0	0.035674881422441	0	0	0	0	0.00171499307215252	0.027089366545334	0	0	0	0	0.00225043078850469	0.000445667303684946	0	3.14495015552575e-05	0	0	0.00197574526859168	0.00103444974419413	0	0.00201694809657863	0	0.00200878714997252	0	0	0.00162183885235594	0.00289773318760404	0.0223197908727575	0.00110093160191221	0.00576521115852201	0.00148867608944159	0.000498215837929174	0.000179341777856247	0	0	0.000115049442398347	0.00563841791490999	0	0.0293188973486279	0	0	0	0.0144590078637687	0.000270704570349052	0	0	0	0	0	0	0	0	0	0	6.09085283285366e-05	4.14018754651491e-05	0	0	0	0
MSM9VZES	0	0	0.0195915435045291	0	0.00871454176571543	0.0617612847350957	0.0164974028038091	0.00153499616710302	0	0	0	6.6539249035673e-05	0	0	0.0661463131153322	0	0.108340465194657	0.0125895671444675	0.132317299561668	0.0188097401386405	8.47817650434808e-05	0	0.0917809853399729	0.00752405354480303	0.00960921249683217	0.0228316243333115	0	0.0151058531834437	0.00258151287678834	0	0	0	0.00607593900070122	0.0653260561005927	0	0	0	0	0.0195898373699384	0	0	0	0	0	0.00158368662349796	0.000128353817666446	0	0.00392568445198235	0	0.162014540728911	0	0	0.00346817789944121	0.0120185370210864	0.04116377802769	0.00201940714972762	0.00978008843814271	0.00182359539516899	0.00138748114557226	0	0	0	0.000294373837449733	0.0151660928586062	0	0.00768206785612246	0	0	0	0.0491557061737005	0.00125833988117166	0	0	0	0	0	0	0	0	0	0	0	0.000250539302582051	0	0	0	0
MSM9VZEU	0	0	0	0	0	0	0	3.99595514833109e-05	0	0	0	0.241507722157643	0	0	0	0	0	0	0	9.86148314241091e-06	0	0	0	0	0	0	0	0	9.89230027723094e-05	0	0	0	0	0	0	0	0	0	0.00349281406050266	0	0.00580204469635055	0.00117361921772963	0	0.00124090329542004	0.00810079750635963	0.00429385411825808	0.0219125237137852	0.00772955375556095	0.143878011809948	0	0	0	0.000687427554052227	0.000376174492369883	0.00212371148423128	0	0	8.17681310558238e-05	0	0.0232007826730454	0.083349255519657	0	0	0	0.000949270476239783	0.414677420614033	0	0	0	0.0225430422922031	0.00322152055030363	0	0	0.000305397806066538	0.000378126244241818	8.65961488442958e-05	0.00379903365683107	0	0	0	0	0.000229279483061054	0	0	0.00471060450480768	0	0
MSM9VZEW	0	0	0	0	0	0	0	0	0	0	0	0.379006616616692	0	0	0	0	0	0	2.52467586110848e-05	0	0	0	0	0	0	0	0	0	0.000162034524528519	0	0	0	0	0	0	0	0	0	0.0029018251854421	0	0.00424797407695936	0.00179107127687655	0	0.00113972559877499	0.00374676383633602	0.00193075621181492	0.0308826835897207	0.00440069627249199	0.0459858326365469	0	0	0	0.00260714170788321	0.000547668415280621	0.00199645986639705	0	0	0.000201767128244325	0	0.00246838800584442	0.0497023831388074	0	0	0	0	0.36556271765629	0	0	0	0.0949879286348633	0.00103428934047706	0	0	0.000173312789645766	0.000371561926936088	0.00027988722148764	0.000944373630505617	0	0	0	0	0.000974173083292471	0	0	0.00192672086925004	0	0
MSM9VZEY	0	0	0	0	0	0	0	0	0	0	0	0.477076238643658	0	0	0	0	0	0	0	2.72660017218014e-05	0	0	0	0	0	0	0	0	0.000139440198919478	0	0	0	0	0	0	0	0	0	0.00516333060742431	0	0.00819721758227905	0.00133458266222338	0	0.00466404138958327	0.00360336282070209	0.0038375601510806	0.0751786908006376	0.0177882151156908	0.0252354621411048	0	7.11196850994514e-05	0	0.00567775608477632	0.000213981093360449	0.00353462761484067	0	0	5.95083079403573e-05	0	0.00822697173624923	0.0333762816057539	0	0	0	3.07908840736692e-05	0.248974881273669	0	0	0	0.0730807637632142	0.000593424311237988	0	0	0.000207553366718807	0.00077091250495557	0.000260219255976127	0.00185719830739296	0	0	0	0	0.000197600757725298	0.000239277307885618	0	0.000381724024105219	0	0
MSM9VZF1	0	0	0	0	0	0	0	5.19395818415556e-06	0	0	0	0.143297232608158	0	0	0	0	0	0	0	1.73131939471852e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014479940678887	0	0	0.00168263876703173	0	0.00359554301356102	0.00066177137805182	0.0034857569954724	0.0250507658491343	0.0157679404662402	0.0557195612918128	0	0	0	5.09211586681917e-06	0.000466030444131291	0.00323756726812363	0	0	0.000218146243734533	0	0.00242700426444335	0.0808971208260308	0	0	0	0	0.515677555409604	0	0	0	0.113795550122155	0.000537931120170777	0	0	0.00180250717453665	0.00158782356959155	0.00063162605212025	0.0205725554712188	0	0	0	0	0.000857715996607021	0	0	0.00655406233218296	0	0
MSM9VZF3	0	0	0	0	0	0	0	4.34214782562626e-05	0	0	0	0.454887270419103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000128637400454736	0	0	0	0	0	0	0	0	6.97590962149792e-05	0.00377339764322046	0.000154771639124196	0.00661084379728251	0.000701251789356409	0	0.001650829690895	0.000876463047050883	0.00266101462063204	0.0574936980384983	0.00285727563476456	0.0961641344080844	0	0.000450993573926287	0	0.000960967141736959	0.00042058837018244	0.00232848948269766	0	0	0	0	0.00547232653602462	0.150755915057826	0	0	0	0.000769282161612708	0.141196071566325	0	0	0	0.0489438360974443	0.000948662694736941	0	0	0.000264291386388821	0.000785145746174715	0.000351642791124487	0.00634970478987716	0	0	0	0	0.000814228984538395	0	0.000654576242472043	0.0104605086739742	0	0
MSM9VZF5	0	0	0	0	0	0	0	0	0	0	0	0.2329219926894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000173101202871785	0	0	0	0	0	0	0	0	0	0.00220966308211332	8.70549755701344e-05	0	0.00186214930362072	0	0	0.000300405234354415	0.0162047339345742	0.0554987069864695	0.00644105944392146	0.0503652879229833	0	0.000621792432693289	0	0.00317049580784395	0.000548153809093987	0.00312560650989643	0	0	0.000489343785041393	0	0.00109217175028719	0.05444597729348	0	0	0	0.00035548288981362	0.426138644783016	0	0	0	0.12498895420646	0.000329053685179349	0	0.00458405475647001	0.00115965700944874	0.000480567675105586	0.000138097637955404	0.00527413944693964	0	0	0	0	0.00235401495933332	0	0	0.00463963678606346	0	0
MSM9VZF7	0	0	0.00339682900856851	0	0	0.0485532475490988	0.0741807812458925	0.0010802754438427	0	0.0136014295361334	0	0	0	0	0.0465998742497758	0	3.23209966243951e-06	0.00042049616608338	0.00422661672857215	0.00583447857398039	0	0.0304358206279496	0.111257489313601	0	0	0.0457321632270662	0	0	0.00665489320496295	0	0	0	0.00162660802345039	0.00638145757352057	0.0738230955499159	0.0221344958549399	0.106470426503562	0	0	0	0	0	0.00592293036807582	0	0	0	0.00092297992693731	0.000268587481948723	0.00710577110787327	0.133302563744547	0.0104214744149145	0	2.17628043937594e-05	0.000165483502716903	0.00833084461659325	0	0	0	0.000113662171462456	0.000556136615250425	0	0	0	0.00184003433782681	0	0.00733945191346764	0.149952186472327	0	0	0.0708609839459455	0	0	0	0	0	0	0	1.48676584472218e-05	0	0	0.000446568436693726	0	0	0	0	0	0
MSM9VZFF	0	0	0.0259024525266108	0	0	0.022359754654234	0.022938867403554	0.00107859338803742	0	0.00415532840140017	0	0.00208774144165666	0	0	0.0613381940686017	0	0	6.2325544611891e-05	0.00291758032738546	0.0055785196160615	3.96517524595862e-05	0.0246706193548967	0.0447489742847432	0	0	0.0119097653174884	0	0	0.00222619396958185	0	0	0	0.00040779965305812	0.00543196148127994	0.0286137780200697	0.012142965817451	0.0802033368154582	2.93554410474284e-05	0	0	0	1.8730523951904e-05	0.00969342951840756	0	4.16233865597866e-06	3.6146625170341e-05	0.00153831273906748	0.000377020254049435	0.00448086709838881	0.327448991361285	0.00299995081868272	0	0	0.000820090250455585	0.00766768501567942	0	0	0	0.000371433957432201	0.000784929442335344	0	0	0	0.00407153395214165	0	0.00311945375220043	0.0808746782265765	0	0	0.15088806233606	0	0	0	0	0	0	0	0.000703654303315971	0.000160797714394123	0	0.00158891801430596	0.00044602744755645	0	0	0	0.0430613650301994	0
MSM9VZFH	0	0	0.0207552288521724	0	0	0.0227344148507318	0.0153664694422885	0.00382087249052496	0	0.00967784988717626	0	0.00402401410891051	0	0	0.0642075808570156	0	0	0.000926731408834556	0.00330892944258071	0.0115520303148793	0	0.0178032965424926	0.0808449121148078	0	0	0.0202384880419045	0	0	0.0048153177721547	0	0	0	0.000463747344602114	0.00663225217213237	0.0417041128381359	0.0208045149560427	0.0370696925135935	0	0.000277725014507779	0	0	0	0.00755920166107255	0	0	0.00052502785428149	0.00140072851840084	0.000245776279034367	0.105038500952247	0.00159405653203346	0.00529487592441431	1.21034458619409e-05	0.00104896530803488	0.00115179007783497	0.0182880886172871	0	0	0.00510896263437278	0.00199161656457973	0.00129114326532651	3.38024163711863e-05	0	0	0.0229179292596115	0	0.0165197860808628	0.234822115329047	0	0	0.15117858121881	0.000195181694530398	0	0	0	0	0	0	0.000582164841954076	0.000165413760113192	0	0.00207743108614142	0.00083415640399863	0	0	0	0.0330944193082892	0
MSM9VZFL	0.000113522935234405	0	0.000221161750501342	4.9000516280802e-05	0.00023830685868241	0.0473092375915323	0.0490819809072481	1.6942207492534e-05	0	0	0	0.000121131711054405	0	0	0.018306816073265	0	0	0.0209519308993299	0.0912926285469703	0.17219166932382	0	0	0.0218290705758595	0	0.00686210128619761	5.12324238546687e-05	0	0.0939643233632331	0	0	0	0	0.00214323997297769	0	0.127245108799914	0.0209911921825611	0	0	0	0	0	0	0	0	0	8.60298919381368e-05	0.00313380113439746	0.00185258473665367	0.125129869121954	0	0	0.0102206149331457	0	0.00195342637885475	0.000999590242059507	0.00225990786888436	3.11452556898679e-05	0.000123667969661072	6.58412734290693e-05	0	0.0185625723911613	0.00412527534891563	0	0.00628363142318905	0	0.0976842031364591	0	0	0.000991372764173907	0.0197232657799163	0	0	0	0	0	0	0	0	0.000121841863464272	0.0336707605600424	0	0	0	0	0	0	0
MSM9VZFN	0	0	0	0	0	0.123480864062276	0.0286346704920413	0.000115454383461588	0	0	0	0.000462652646927447	0	0	0.0528667292096772	0	0	0.0351078407618904	0.0606229463394958	0.229162336692332	0	0	0.0272656069847188	0	0.0114768546843737	8.55990908123886e-05	0	0.0795303240520605	0	0	0	0	0.00213413147874204	0	0.0899961699626318	0.0205015041952428	0	0	4.55136629197578e-05	0	0	0	1.10652483245283e-05	0	0	0	0.00848401817999422	0.000619653906173584	0.0481613889433742	0	0	0.0144867066177805	2.47402250274831e-05	0.000241347680436881	0.00507268563285026	0.00488342813084677	0.000304085550654254	0.00564619954129326	0.000209613383355215	0	0.00433246227559337	0.00254688611907397	0.000210239718166037	0.0028156881420519	0	0.0816666477026404	0	0	0.000880522354881095	0.0272717659436919	0	0	0	0	0	0	0	0	0	0.0268916851026578	0	0.0033844001502786	0.000365570751249982	0	0	0	0
MSM9VZFR	0.000107504198748895	0	0.000134833965263013	7.86798356285355e-05	0.000880851185578082	0.0762320066582144	0.0269939093053158	3.71514013551294e-05	0	0	0	0	0	0	0.0795731773714658	0	0	0.0409317699568147	0.0667429195620917	0.319626957227634	0	0	0.0258776591542548	0	0.00503027839210443	0.000155438047049047	0	0.0408431617294447	0	0	0	0	0.00186664440429436	0	0.0846334544525954	0.0209220038355619	0	0	0	0	0	0	0	0	0	9.49068844962932e-05	0.0140199567079417	0.000188639443087683	0.0316818183176906	0	0	0.00298652428997053	0	0.00020689487306391	0.00202240272204475	0.00163241976471633	0	0.0003524045283715	2.93581476225879e-05	0.00159057105974159	0.00617545966318625	0.00315818938588734	0	0.00998668100910038	0	0.0845661976053146	0	0	0.000405569464793496	0.0219132416562009	0	0	0	0	0	0	3.309463913819e-05	0	2.91446338216963e-05	0.0277969347104689	0	0.000461189809925744	0	0	0	0	0
MSM9VZFT	0.00407866814534963	0	0.00270428193475565	0.0007747172108477	0.00233782377195051	0.0341818053858367	0.0313680342691054	2.37581438882847e-05	0	0	0	0	0	0	0.0881135764792583	0	0	0.0105341592799758	0.0542176532870961	0.132091918017369	0	0	0.0103208963185635	0	0.00524068792826296	0	0	0.0764716377071329	0	0	0	0	0.000957834225533819	0	0.0987475872035947	0.0132364240138353	0	0	0	3.41803485185228e-05	0	6.38780283788787e-06	0.00022906436843233	0	0	9.92911107783975e-05	0.00668993470544833	0.00530053155484949	0.151866090135708	0	0	0.015982170633679	0	0.00154058115109552	0.0083568150459877	0.00556825894045851	0.000219426630817271	0.000463059672388644	7.64295006217461e-05	6.91451640522249e-05	0.0172007841084017	0.00423903561659556	0.00208410472589826	0.00750992686974351	0	0.132784490325056	0	0	0.000882861592225977	0.0605006737450993	0	0	0	0	0	0	0	0	0.000133359392580466	0.0127619335363683	0	0	0	0	0	0	0
MSM9VZGO	0.00129611791648031	0	0	0	0.00115054659366002	0.0171225950452668	0	0	0.00520417479082525	0	0.00127908050847507	0	0	0.035182595233026	0.00238141239648761	0	0.0153401576458614	0.00281522884658023	0.00743213461453096	0.0410232968589858	0.00107996304620974	0.000470672883736612	0.00664968875437192	0	0.00884137164810729	0.00573847717792837	0	0.00591847101896333	0	0.00494258683254071	0.01153339801367	0.110964754238867	0.000116827940607364	0.000313511487443372	0.0193518297770545	0.00260811423361856	0	0	0	0	0	0	0.000332287406469556	0	0	0	0.0136439503930947	0.00802276475871263	0.0739438574522955	0	0	0.0112996262317206	0	0.00331812213457165	0.00718271623339302	0.00310961671279323	0.0130335012232743	0	0.0287790796392196	0.013478444143901	0.00673255777970353	0.0605409805874382	0	0.00327118233700619	0.000594686669897206	0.238249027332059	0.0185326433839862	0.0303925337673893	0	0.142025919344911	0	0	0	0	0	0	0	7.85806981466198e-05	0.000133633547143145	0	0.00168600798811044	0.00854223185177038	0	0.00398350825265387	0	0.000126215900120456	0.000209316726921527
MSM9VZGS	0.00863362964053515	0	0	0	0.00549652625157561	0.00761837572706321	6.28328420883027e-05	0	0.00125410381432229	0	0.000507910626451946	0	0	0.0422103374066886	0.000691019428113343	0	0.00382883199136282	0.00123084289761239	0.022807328834048	0.0173177524905137	0	0.00177577242199898	0.0123114075081417	0	0.00757568343480908	0.00302108247512607	0	0.0023975764394146	0.00272067624590931	0.000434014665440646	0.00584501449765001	0.0447751371436701	0.00095639244740728	0.000365650263890845	0.0287042548897213	0.00274336982318725	0	0	0.000656979062196429	0	0	0	6.85062364077883e-05	0	0	0	0.0329452589783947	0.00725598766490607	0.060303784735534	0	0	0.0117337141315601	0	0.00513101782254275	0.0276104244649245	0.00814401571076355	0.0156231096072834	0	0.0375933291094913	0.0161975407821313	0.00179463645811127	0.016454403709946	0	0.0109641181921218	0	0.153817066789893	0.0043143327102528	0.0437042839658672	0	0.269062143950183	0	0	0	0	0	0	0	0	0.000122687152158875	0	0.00544277084039848	0.032258352761163	0.005547303130735	0.00651958108223684	0	0.0014491267440546	0
MSM9VZGU	0.000241378257639744	0	0	0	0.00134610100845638	0.0136577489679689	0.000172994535407911	0	0.00361565363101962	0	0.000180592726767004	0	0	0.0541738832524329	0.00141407768472255	0	0.00160823861034507	0.00244987398535313	0.0281093732509744	0.0444171271374153	0.000310983117768574	0.000353858626152025	0.0187469089946982	0	0.0116648519200697	0.00418158320528346	0	0.00476664393993358	0.00271024772139061	0.00250794587645477	0.00927793437740624	0.0893879724701245	0.000780578480158205	8.92787484693376e-05	0.0190979182990906	0.00357806972018982	0	0	0	0	0	0	0.000229709606623995	0	0	0	0.0198308724012659	0.00180049998812783	0.164215910748388	0	0	0.00744731298781915	0	0.00509920049388244	0.0286230652596444	0.00219682707669764	0.0126071633305858	0	0.0429848680662264	0.00544152615100727	0.00149670801575268	0.00539919337057804	0.017686282890162	0.0108413979315281	0	0.120559145474836	0	0.0227127578381789	0	0.192987276421523	0	0	0	0	0	0	0	0	0	0	0.00283968833847229	0.0015233016855095	0.00308500137378013	0	0	0.0115504720037177	0
MSM9VZGW	0.0228976820428025	0	0.0123391060471238	0	0.0138234276001395	0	0	0.0203385936392121	0.0268191109351106	0.00278687383190288	0.00844554917219562	0	0	0.0170365793449114	0.00557833834902127	0	2.14231976723914e-05	0	0.0349954492100251	7.06091106957391e-05	0	8.85346434420258e-05	0.00275484833742323	0.000293694551763856	0	0.00439394156341906	0	0.00292798275126542	0	0	0	0	0.000381245476945415	0.00261253709574235	0.0143339773773219	0.000682919076821947	0	0	0.0165563062297457	0.000500493990519798	2.55766747721408e-05	0	0.000666523772480831	0	0.000740849152160557	0	0	0.01003010068575	0.033061459109947	8.26323338792241e-05	0	0.00114723409576235	0	0.00424452568985702	0.00541241786908918	0.00371288062108911	0.0274585278044141	0	0.0112716624324882	0.000152585632401319	0	0.000818016384592742	0.00558008718148432	0.000721065484922277	0.00067056794755164	0.23263953141783	0.0141337360603024	0	0	0.412779112294828	0	0	0	0	0	1.18046191256034e-05	0.000297629424805724	0	4.77649866471176e-05	0.0140783199316294	0.00631219217132962	0	0.00317883090768449	0	4.51417379525391e-05	0	0
MSM9VZGY	0.00100825032895239	0	0.000301805581970082	0	0.00280192745493473	0	0	0.0477415632001811	0.125302145570927	0.0253471705700537	0.0195895360395617	0	0	0.0443428243604494	0.0315349695903415	0	0.000115177797486676	0	0.126214362095981	0.000296365758655543	0	0.000262785310886949	0.00587668297149093	0.000998521414178314	0.00468975536905331	0.0296407603450271	0	0.0129492901762858	0	0	0	0	0.000666901415965086	0.00850275767658451	0.0311518804946138	0.0010024966696774	0	0	0.0106420728070137	1.82024857063412e-05	0	0	0.000241130629615612	0	0	1.34949462995288e-05	0	0.00126214362095981	0.0921426564372882	0.00250462018839782	0	0.00344759263757575	0	0.000765341295560874	0.00878290857728326	0.000568775372329753	0.00950420822639373	0	0.0180378264390896	0.000450773051198989	0	0.000629345712697405	0.00105647645487551	0.000369489537441362	0	0.112012238765562	0.00247302736837877	0	0	0.195356608663504	0	0	0	0	0	0	0	0	0	0.0103982222657408	0.00813201279530133	0	0.000852901528527584	0	0	0	0
MSM9VZH7	0.000185527430169253	0	0.000680403460863009	0	0.00174330400242739	0	0	0.0235372602624968	0.0618033143617233	0.00666979284473009	0.0167457916637295	0	0	0.0294970224686386	0.014420671188387	0	4.52580680423893e-05	0	0.0674572014985222	0	0	0.000669880704636449	0.00424986540066671	0.000263886207118491	0	0.0119124751872387	0	0.00588937211837386	0	0	0	0	0.000276963030390333	0.00261117598441406	0.0273246352026039	0.000835282086488883	0	0	0.000272570035072449	3.13639433160576e-05	0	0	0.000854692996033023	0	0	0	0	0.00060602902850441	0.0563150329321405	0.00120112665005501	0	0.00419193916007973	0	0.000830071789716509	0.00373619143651969	0.00133659436613675	0.0243630412195772	0	0.00642664566201929	0.000478427838922143	0	0.00562793781561884	0	0.00168517343647678	0	0.241889560097708	0.00682191307794706	0	0	0.345753250561129	0	0	0	0	0	0	1.95130722259512e-05	0	0	0.0130252311175269	0.00771461059161387	0	0	0	0	0	0
MSM9VZHB	0	0	0	0	0.00149858222898562	0.0127903787424475	0	0	0.000270923388368731	0	0.000121216821905082	0	0	0.0433013786003238	2.24234871620661e-05	0	0.0064292579060666	0.00117620397877157	0.00844011390698174	0.0710217917297846	0	0	0.00382466696246893	0	0	0.00113677330569431	0	0.000974500920337908	0	0.000533397346792336	0.00187339027526943	0.209124474402127	0	0	0.00126448968909564	2.1773531012441e-05	0	0.000191845390164344	0.0391479421521695	0.00021686870192491	0	0	9.67351402692032e-05	0	0	0	6.08792260148849e-05	0.0131188232500581	0.000846026254762012	0	0	0.00517549249343978	0.00108001046862705	0.00232012680211175	0.068850504885937	0.00647042179554286	0.0161944157500841	0	0.0307936224569382	0.00386377265747138	0.00202753820875552	0.25759387100017	0	6.38040286881978e-05	0	0.00460623923239312	0	0.00101035683459223	0	0.0537325248456571	0	0	0	0	0	0	0	0.000124466602653208	0.000200186494084532	0	0.00539127793511531	0.0912202623396342	0	0.0198184629143687	0	0.0119577849147777	0
MSM9VZHF	0	0	0	0	0.00498708421876362	0.0137989974992773	0.00288474228826542	0	0.000904614510568221	0	0.000868280573249002	0.00169749857356983	0	0.0377900234475966	0.00186322728371362	0	0.0236987747133604	0.00245720817206259	0.0260599061895078	0.0187217433626298	0.00452005669243121	0	0.0209707135540091	0	0	0.00386130661146972	0	0.00409151728942509	0	0.0036378457163365	0.0136540925872018	0.0451181334064416	0	0.000636777383689394	0.0158235015087201	0.000810261163458629	0	0	0.00304228509158235	0.000299431854982496	0	0	0	0	0	0	0.00529470198057298	0.0109712693339989	0.0186451979531786	0	0	0.00932891792221005	0.00120347191594883	0.0176077419721745	0.0793398195395298	0.00896514771181644	0.0203629458752149	0	0.0336574330116368	0.0159580663279616	0.00957348984021253	0.056628380079409	0	0.000307617761809355	0	0.121803564948062	0	0.0156337895276976	0.000200195686256882	0.157907578814126	0	0	0	0	0	0	0	0.000113453796372265	0.00101318548532446	0	0.0311198018953103	0	0	0.0145049960599938	0	0.11766120886887	0
