feature	ANAEROFRUCAT.PWY..homolactic.fermentation	ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose.	ARO.PWY..chorismate.biosynthesis.I	COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian.	COA.PWY..coenzyme.A.biosynthesis.I	COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis	DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II	DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I	HISTSYN.PWY..L.histidine.biosynthesis	PANTO.PWY..phosphopantothenate.biosynthesis.I	PANTOSYN.PWY..pantothenate.and.coenzyme.A.biosynthesis.I	PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing.	PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria.	PWY.1042..glycolysis.IV..plant.cytosol.	PWY.2942..L.lysine.biosynthesis.III	PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I	PWY.3841..folate.transformations.II	PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III	PWY.5097..L.lysine.biosynthesis.VI	PWY.5154..L.arginine.biosynthesis.III..via.N.acetyl.L.citrulline.	PWY.5667..CDP.diacylglycerol.biosynthesis.I	PWY.5686..UMP.biosynthesis
MSM6J2K6	185.68	366.983	308.179	390.228	282.25	327.559	264.578	1577.14	563.95	395.377	330.229	759.817	290.491	846.112	660.856	394.417	499.157	257.821	640.761	211.688	352.601	789.407
MSM6J2K8	238.544	399.85	498.312	500.836	426.688	471.722	323.47	709.657	360.547	477.904	447.281	546.462	185.263	692.642	467.955	421.529	499.659	435.908	514.153	310.39	458.773	649.159
MSM6J2KA	237.419	363.907	409.819	467.19	341.721	401.564	287.174	859.249	411.248	397.384	355.3	555.904	279.807	664.106	476.13	379.484	459.255	336.812	471.448	304.893	410.939	604.403
MSM6J2KC	99.7491	159.466	281.056	408.92	288.932	295.54	231.791	1111.98	488.147	404.807	328.978	795.148	189.847	835.364	658.053	229.742	475.591	267.127	652.097	177.454	201.304	783.019
MSM6J2KE	152.903	241.007	329.192	375.728	304.853	344.871	246.371	1106.19	510.753	382.358	341.788	865.123	262.55	886.899	693.951	238.327	481.292	276.52	694.002	265.446	235.102	846.365
MSM6J2KM	134.419	204.12	361.925	385.731	344.53	365.467	284.043	989.413	451.253	391.315	372.591	765.441	232.725	745.333	629.281	270.005	504.629	321.849	632.461	208.57	244.915	752.309
MSM6J2LB	184.79	391.774	391.233	494.409	373.289	398.497	287.76	690.601	445.894	455.701	400.347	447.49	100.583	502.644	445.236	469.723	444.737	386.719	289.159	210.638	474.527	499.116
MSM6J2LH	186.208	220.982	603.792	503.338	422.896	578.653	146.924	665.241	434.754	378.568	391.393	559.563	223.886	802.254	353.497	399.568	451.482	447.167	498.57	174.557	543.904	656.83
MSM6J2LJ	167.534	218.564	652.311	539.296	475.19	639.518	128.61	804.758	490.411	394.104	420.787	598.541	237.874	785.204	368.598	425.756	514.276	503.232	540.674	91.865	547.957	732.515
MSM6J2LL	278.731	317.733	469.906	380.02	328.05	464.122	168.847	458.434	303.024	338.401	319.001	443.987	387.044	624.084	351.177	350.034	369.633	346.008	412.435	278.619	435.104	483.49
MSM6J2LN	322.59	364.719	482.864	396.732	329.668	455.97	254.302	421.406	321.976	343.524	314.072	447.199	353.981	613.584	380.204	382.299	371.947	347.624	440.413	332.983	446.265	485.33
MSM6J2LR	168.866	214.648	643.624	518.072	470.546	626.032	135.087	819.993	439.357	417.021	438.609	571.453	216.683	774.647	361.961	413.647	522.245	492.728	554.966	83.1019	555.137	716.569
MSM6J2LT	198.242	427.005	408.041	483.046	420.203	386.639	344.378	747.545	365.095	388.321	402.589	461.746	209.335	544.788	427.592	307.214	400.402	418.369	412.008	166.829	458.315	503.83
MSM6J2LV	234.983	437.524	388.55	456.579	399.443	386.583	345.913	759.341	405.181	444.191	420.675	453.815	208.907	500.21	471.967	399.946	454.864	377.84	431.575	205.557	433.808	491.228
MSM6J2LW	218.996	347.753	422.828	467.671	370.538	392.648	238.098	479.221	356.071	314.547	331.801	456.81	131.504	615.813	397.717	337.061	457.032	382.76	434.199	298.194	438.954	553.231
MSM6J2LY	190.393	352.111	347.259	436.432	361.553	342.606	287.561	584.351	366.783	352.316	353.456	448.094	252.923	510.446	405.737	362.384	510.908	363.679	398.401	201.267	433.846	495.482
MSM6J2M3_P	205.588	356.199	433.159	451.896	337.64	405.155	196.77	425.007	349.08	311.588	316.468	436.965	147.845	567.374	353.094	310.258	443.374	343.36	391.026	181.776	426.667	559.711
MSM6J2M3	235.376	419.052	500.55	534.015	378.984	461.731	241.161	499.325	419.691	328.414	346.866	513.163	183.648	671.862	410.052	362.342	539.515	387.547	454.448	235.114	499.752	628.618
MSM6J2MB	264.834	273.151	586.893	504.816	463.172	567.403	231.548	584.007	400.597	359.191	392.391	526.856	324.424	687.46	418.631	401.754	468.061	479.628	483.297	166.989	533.391	651.587
MSM6J2MD	263.025	376.258	612.063	489.362	395.004	555.029	202.364	504.727	398.04	274.325	289.643	535.101	455.224	685.191	526.652	370.704	443.34	412.81	546.198	246.994	606.221	673.341
MSM6J2MF	257.296	260.981	648.395	547.185	487.347	626.34	270.247	684.255	395.511	387.511	427.23	569.865	305.291	756.213	391.524	440.089	506.916	517.066	491.098	161.152	566.021	704.874
MSM6J2MH	266.859	306.307	620.888	521.292	468.694	588.182	165.718	587.243	358.036	371.281	398.646	550.039	377.805	728.752	385.078	437.183	446.558	495.435	470.672	188.852	554.182	620.66
MSM6J2MJ	131.147	135.439	772.579	631.771	571.967	754.051	123.697	979.6	494.596	497.203	515.289	621.724	194.485	856.171	451.4	476.778	518.029	606.581	626.946	98.4685	642.702	837.488
MSM6J2ML	367.109	396.131	375.054	310.135	289.144	385	242.085	353.096	200.683	257.695	256.594	382.05	363.864	523.851	378.783	447.293	301.578	291.669	375.748	379.846	407.874	359.795
MSM6J2N6_P	42.387	79.4106	54.552	112.648	44.3444	60.3131	48.0352	300.702	228.599	105.64	56.8384	343.383	59.9114	316.82	251.704	74.9139	90.2181	41.2277	249.298	41.7152	51.7787	295.812
MSM6J2OH	218.598	426.383	301.893	411.231	349.746	317.345	216.665	567.549	371.761	386.624	367.568	431.948	230.164	590.653	421.582	370.499	432.013	334.351	402.701	128.836	388.799	453.192
MSM6J2OJ	205.01	435.101	344.326	483.228	393.548	361.467	327.765	623.42	436.471	437.082	416.147	539.762	233.731	829.598	503.081	308.826	529.454	383.721	457.756	140.132	490.527	510.66
MSM6J2OL	225.717	446.409	372.244	514.291	436.38	395.859	346.853	646.651	488.204	477.081	458.022	594.446	240.666	901.561	560.06	363.302	597.093	423.669	510.877	174.541	523.497	543.836
MSM6J2ON	207.295	468.087	227.037	475.952	383.158	246.647	230.898	648.247	502.007	470.488	433.733	513.356	173.968	775.492	520.21	377.821	561.37	379.537	479.341	116.497	478.407	510.281
MSM6J2OP	248.708	460.726	386.778	525.984	454.005	406.991	358.728	692.91	513.853	485.963	471.215	563.408	235.647	831.68	561.816	366.681	576.13	446.161	517.934	209.212	544.135	592.514
MSM6J2PK	193.519	432.813	301.174	385.385	369.908	292.592	305.157	716.679	397.389	453.718	409.843	435.602	73.6187	523.188	490.118	384.514	441.693	371.734	404.7	203.404	430.874	493.809
MSM6J2PM	179.104	290.876	306.85	444.684	370.425	290.55	351.294	764.696	311.489	433.093	390.862	484.899	134.738	566.955	416.76	374.912	498.686	361.469	410.184	223.18	423.07	484.878
MSM6J2PO	236.756	473.295	495.968	439.064	377.639	442.962	236.918	662.801	462.174	295.286	324.594	479.741	192.224	658.228	376.335	370.566	431.067	396.968	421.673	236.918	475.16	518.572
MSM6J2PQ_P	201.914	255.167	379.818	369.026	330.025	361.95	93.5261	400.126	315.682	270.164	294.173	370.856	95.4099	435.66	219.911	194.878	310.004	343.045	294.795	44.5859	309.48	352.659
MSM6J2PS	294.056	513.1	578.503	577.599	515.57	545.409	189.907	612.218	482.114	386.847	435.822	572.835	119.22	748.117	412.879	338.891	524.541	536.418	469.031	168.404	515.9	667.169
MSM6J2PU	283.785	355.165	472.961	422.494	371.229	439.363	138.33	589.129	356.137	304.682	321.888	442.515	99.8361	535.41	239.442	173.76	348.356	363.189	276.636	32.4295	323.569	446.065
MSM6J2PW	356.984	538.292	563.951	556.001	480.288	534.906	280.597	671.394	459.049	397.477	430.364	546.571	128.808	798.669	330.639	329.037	491.94	500.3	417.703	226.419	486.885	639.541
MSM6J2Q1	271.722	366.757	437.589	578.377	493.08	428.876	207.755	744.904	526.925	490.281	495.436	625.372	288.23	691.776	557.07	409.793	626.451	493.729	578.947	307.929	544.477	656.393
MSM6J2Q3	286.388	460.828	330.018	421.808	374	342.246	297.709	764.387	442.898	394.729	389.656	447.277	233.063	593.251	438.282	397.795	474.144	370.853	426.454	186.187	438.626	484.951
MSM6J2Q5	264.346	330.91	305.853	364.867	294.552	302.974	218.363	519.017	339.981	318.797	308.203	350.954	213.303	458.072	341.59	314.803	406.363	293.815	315.484	188.762	340.525	360.637
MSM6J2Q7	250.539	397.645	321.618	453.882	382.641	322.274	256.098	627.159	389.411	369.892	372.546	426.712	218.318	495.953	373.539	385.772	511.358	388.804	356.928	190.061	410.899	476.164
MSM6J2Q9	270.87	434.376	259.04	441.976	350.582	269.464	260.1	769.394	427.177	378.572	365.029	419.603	281.357	534.251	447.708	369.842	460.221	353.079	434.647	157.467	441.073	460.882
MSM6J2QB	263.009	381.796	346.506	436.853	368.345	347.176	255.735	647.227	405.862	359.07	370.638	407.77	236.196	451.348	394.17	368.682	471.853	371.837	379.19	191.74	426.707	436.753
MSM6J2QD	189.606	404.285	280.695	464.953	398.167	289.875	284.432	731.241	445.383	410.251	407.271	438.935	190.52	423.812	434.666	388.754	488.368	402.537	389.87	174.221	471.364	460.366
MSM6J2QF	175.262	332.267	319.489	507.432	425.591	323.624	273.634	712.072	468.31	431.615	431.019	478.252	164.461	487.094	455.574	422.07	491.257	429.273	423.308	176.175	469.019	501.834
MSM6J2QH	217.754	329.164	406.088	479.959	399.37	399.386	318.727	652.053	459.529	399.601	397.63	465.163	290.576	510.934	402.885	385.024	440.332	408.049	399.146	249.391	468.612	503.999
MSM6J2QJ	174.146	268.831	393.475	438.243	350.993	348.253	248.886	516.194	380.383	245.685	280.536	371.947	169.022	501.926	300.631	269.287	344.516	369.843	363.683	221.682	335.26	482.724
MSM6J2QL	214.699	398.335	362.069	505.738	400.295	365.244	302.637	667.037	467.695	422.288	415.679	487.481	242.978	583.985	437.975	421.802	476.121	401.506	430.551	163.97	489.779	494.831
MSM6J2QP	199.691	390.581	323.046	496.658	423.24	328.599	286.908	729.923	462.903	436.053	432.012	477.366	152.796	488.237	451.177	402.03	471.78	423.391	436.156	154.769	475.368	504.787
MSM6J2QR	332.39	503.159	450.933	535.174	470.358	447.646	425.342	720.834	510.337	455.993	462.285	543.689	317.069	795.561	500.476	380.683	503.272	471.045	486.662	290.69	536.437	564.401
MSM6J2R2	83.665	197.584	385.553	377.815	379.747	384.989	233.727	1094.95	453.897	343.073	382.798	952.042	187.533	826.261	738.048	210.963	545.987	318.627	732.852	193.439	195.517	854.806
MSM6J2R8	134.433	205.724	322.231	406.122	328.294	328.509	252.271	991.07	427.703	407.233	365.239	760.687	183.301	756.774	645.69	268.676	498.6	308.506	644.939	182.235	216.57	728.135
MSM6J2RA	180.073	281.878	298.475	424.653	291.211	306.896	299.675	955.139	455.229	411.024	327.612	659.695	187.299	742.438	590.576	338.111	493.402	279.904	567.978	199.39	306.987	663.577
MSM6J2RC	124.368	199.369	314.866	438.492	370.992	321.096	296.048	861.767	430.208	436.345	401.221	705.8	183.417	695.284	607.441	316.42	510.821	354.413	597.6	160.409	300.649	701.45
MSM6J2RG_P	128.828	335.923	279.296	321.387	290.373	273.208	228.562	549.757	277.493	298.67	283.913	325.508	90.4851	453.799	301.907	225.33	335.356	301.011	303.122	173.94	343.488	361.75
MSM6J2RK	225.234	383.717	407.142	445.585	290.969	402.295	289.459	868.891	396.447	363.316	322.598	537.049	258.05	650.705	461.915	390.478	464.072	284.051	470.889	287.851	355.565	605.134
MSM6J2RM	186.598	304.48	420.947	500.797	463.288	425.97	288.449	777.576	505.337	473.744	463.45	594.633	199.701	680.68	569.083	458.346	561.041	450.749	562.631	199.997	388.484	649.987
MSM6J2RO	183.686	349.201	304.844	396.841	276.131	324.588	245.509	1630.77	535.766	391.867	318.577	767.365	284.788	819.387	655.283	350.614	479.878	253.028	644.245	268.144	329.695	797.991
MSM6J2RQ	236.551	371.955	403.314	469.695	333.063	400.72	266.681	1010.6	436.108	384.37	349.574	599.892	292.671	673.294	499.23	372.979	470.55	319.262	503.103	317.22	388.326	657.181
MSM6J2RS	91.1822	271.196	123.791	205.972	124.757	138.649	122.724	3109.74	790.528	209.316	158.966	1107.97	98.6126	1108.03	936.445	222.644	313.091	107.678	906.357	104.54	176.781	1068.5
MSM6J2RU	217.021	426.08	416.644	477.032	351.346	412.325	291.64	936.688	432.524	438.508	381.319	575.413	287.455	689.031	467.361	414.802	493.907	349.61	485.198	332.327	395.197	616.527
MSM6J2SE	258.612	475.811	431.004	474.968	416.732	428.612	347.574	762.808	443.708	444.957	435.346	490.487	252.405	562.997	499.288	399.764	507.175	405.45	458.919	226.418	461.493	534.679
MSM6J2SI	281.647	461.43	418.434	492.944	420.669	424.297	368.356	748.228	471.5	449.035	434.31	485.283	284.399	557.256	488.136	423.849	490.122	411.44	475.884	245.96	459.668	511.106
MSM6J2SK	212.386	557.083	298.689	501.456	455.903	317.88	228.429	861.432	547.36	509.07	485.525	573.85	173.481	787.012	608.741	428.614	577.359	439.094	554.885	101.728	555.448	565.821
MSM79H52_P	229.409	300.663	280.199	399.731	291.574	278.772	184.569	354.908	295.814	322.413	286.597	395.029	125.794	388.34	359.196	232.763	400.268	284.897	370.731	180.712	341.851	414.027
MSM79H54	303.491	366.97	344.001	465.655	393.401	323.264	193.218	487.156	342.399	445.76	399.194	464.816	164.816	488.174	441.147	280.867	520.503	383.711	435.756	209.787	419.942	558.406
MSM79H58	282.822	343.329	367.63	413.045	327.499	355.547	191.518	405.484	324.914	320.652	314.069	449.456	208.105	496.532	389.613	277.362	463.685	323.512	414.783	179.622	359.874	498.595
MSM79H5A	295.395	340.255	348.92	454.805	338.409	340.946	212.499	458.558	370.526	376.122	338.179	458.892	199.67	403.708	425.938	284.708	481.552	332.237	424.032	210.692	385.182	520.491
MSM79H5E	200.654	329.819	358.16	464.366	352.447	353.531	318.287	737.762	380.927	380.915	362.535	533.016	258.744	633.642	451.196	357.116	498.361	350.855	447.86	265.971	392.362	565.035
MSM79H5G	162.354	252.743	305.454	372.371	269.086	302.903	248.711	573.601	322.524	307.967	286.4	414.161	213.976	498.595	358.746	303.035	386.578	274.397	357.671	249.793	335.668	469.33
MSM79H5K	215.763	325.544	398.811	498.232	371.761	381.062	294.068	568.74	337.731	334.554	339.931	523.211	179.823	594.403	372.521	333.997	512.117	375.693	387.131	214.991	448.771	558.653
MSM79H5M	198.533	320.813	391.432	478.251	325.936	369.98	264.928	581.125	363.459	348.482	318.114	484.884	184.737	559.944	371.484	315.797	474.185	330.387	394.357	178.806	380.463	541.119
MSM79H5Q	205.451	364.337	357.279	504.731	436.613	362.102	280.031	751.971	515.684	475.041	456.87	504.753	190.809	419.151	477.901	422.98	492.667	443.576	456.898	207.176	509.831	542.226
MSM79H5S	262.342	391.643	363.909	509.832	389.016	368.774	343.068	637.423	488.03	415.395	406.565	481.535	245.997	579	439.094	410.915	452.041	390.218	439.498	210.807	474.336	518.732
MSM79H5U	273.95	353.344	432.832	482.311	415.061	406.894	250.36	653.324	448.203	410.179	409.262	468.266	303.587	492.499	399.601	389.312	461.416	424.749	412.324	299.549	439.946	551.995
MSM79H5Y	220.002	371.603	421.702	497.798	420.43	423.605	366.61	665.799	449.095	434.146	422.323	495.403	243.706	655.193	441.165	384.674	474.569	421.742	434.123	216.142	457.922	540.246
MSM79H63	198.015	416.578	286.5	416.907	375.248	298.327	279.267	747.123	415.819	384.997	387.194	438.928	213.06	502.269	436.777	393.925	477.473	372.663	412.658	139.973	441.966	468.859
MSM79H65	304.548	443.534	363.69	401.073	350.5	363.625	269.558	677.31	400.474	357.236	358.1	416.079	280.402	497.19	376.235	378.864	457.349	354.366	386.199	232.998	420.524	468.306
MSM79H67	218.822	312.347	257.803	351.205	284.154	264.664	239.343	560.395	323.534	309.867	301.483	342.129	176.091	468.866	325.684	261.183	356.86	283.615	319.735	157.216	325.622	332.399
MSM79H69	304.096	414.761	338.69	434.617	365.1	345.318	272.371	684.501	415.771	394.195	378.461	432.165	282.619	480.904	418.953	400.143	481.913	368.898	400.529	208.384	440.469	485.751
MSM79H6B	241.698	412.521	314.333	442.965	372.001	319.266	280.904	734.776	431.568	394.646	384.061	433.589	232.967	458.155	428.025	378.292	460.423	375.404	415.27	176.322	440.625	484.717
MSM79H6D	270.793	433.969	486.821	514.918	378.648	474.784	313.658	824.995	421.162	434.033	398.179	568.402	217.692	705.475	465.804	434.081	512.768	376.71	483.668	325.343	439.67	641.577
MSM79H6F	193.881	334.178	345.738	323.114	257.212	336.759	246.515	573.112	275.97	292.881	273.509	397.823	132.699	413.796	368.574	313.027	376.201	253.555	365.526	228.555	363.278	411.576
MSM79H6H	211.993	366.697	357.993	435.515	304.584	370.264	302.936	1133.3	489.967	429.83	347.76	679.96	243.651	754.689	598.645	388.865	475	287.932	574.67	272.982	393.429	715.001
MSM79H6J	246.937	360.332	456.471	482.469	352.389	447.875	287.681	857.733	411.712	398.726	369.227	570.914	251.608	681.527	452.476	401.28	488.972	352.793	466.063	333.433	461.953	647.703
MSM79H6L	246.843	412.768	403.052	472.223	343.874	396.073	299.755	884.952	432.347	401.659	369.171	582.658	244.321	640.838	504.507	375.885	471.961	338.261	491.926	264.048	397.417	617.61
MSM79H6N	241.752	384.317	379.123	463.137	343.304	373.166	323.241	750.378	390.673	370.074	356.132	548.273	225.281	612.207	464.97	370.165	458.895	337.732	467.307	264.872	388.688	603.481
MSM79H6Y	235.861	372.621	349.379	388.971	318.9	334.575	201.983	489.026	335.224	287.172	302.77	350.084	168.397	514.339	343.336	312.972	382.159	326.981	364.69	250.554	386.212	451.186
MSM79H7C	171.317	403.921	360.115	422.187	350.893	363.196	338.602	735.595	361.023	375.249	361.552	419.52	154.453	638.751	391.622	334.474	428.569	357.68	374.244	236.6	446.604	493.71
MSM79H7E	149.157	412.568	389.342	415.103	343.183	381.148	344.745	641.208	330.602	362.657	347.565	421.419	108.804	627.114	360.006	333.093	394.268	354.752	360.643	268.621	417.797	476.768
MSM79H7G	168.213	404.02	356.342	432.722	358.642	365.276	358.715	707.732	374.765	406.192	377.569	441.379	157.487	665.109	427.974	372.247	465.955	362.374	412.508	195.627	432.646	498.919
MSM79H7M	174.868	414.276	322.146	374.295	305.228	324.058	282.491	651.602	338.038	357.534	329.236	388.767	189.568	538.907	387.584	335.406	395.781	306.282	369.861	155.142	408.433	413.316
MSM79H7O	260.574	453.941	469.007	489.196	428.502	424.224	230.277	616.342	445.17	306.181	343.461	470.164	178.513	626.364	360.957	334.484	458.113	453.615	447.898	293.771	471.952	581.287
MSM79H7Q	262.209	505.656	528.795	532.494	452.786	501.804	240.448	606.279	423.147	363.893	398.183	528.887	150.152	703.967	352.567	325.175	511.93	471.055	441.535	254.296	470.775	636.134
MSM79H7W	314.264	479.732	545.441	523.538	473.337	518.536	149.852	631.224	431.597	381.352	413.393	513.37	166.728	663.89	368.424	307.756	499.167	479.766	467.215	285.473	495.654	668.802
MSM79H7Y	261.601	458.317	523.817	544.376	488.215	496.931	231.164	637.608	475.874	381.685	417.059	529.892	142.041	632.96	401.918	378.33	486.16	512.229	481.356	271.327	480.75	628.261
MSM79H81	212.261	372.196	418.211	498.73	397.587	401.362	388.139	604.09	336.121	339.367	364.179	491.722	208.086	722.896	344.577	377.395	479.118	390.619	368.54	278.938	445.952	498.433
MSM79H83	240.396	396.199	487.223	592.358	494.822	483.558	415.171	1054.65	510.002	469.009	476.886	575.797	195.761	994.229	488.568	388.711	599.078	486.364	502.518	295.322	545.538	661.043
MSM79H85	278.057	432.396	513.789	541.998	433.065	497.382	473.988	923.064	427.067	458.288	440.409	581.321	241.465	908.898	442.307	462.89	532.85	430.764	458.906	331.427	532.055	648.19
MSM79H87	265.785	430.639	411.51	516.958	468.148	417.551	437.999	1001.87	486.885	445.35	450.868	568.789	264.853	905.896	485.824	446.855	566.864	450.898	485.963	209.069	515.877	599.97
MSM79H89	194.199	438.699	490.576	603.276	476.459	471.21	403.836	747.037	362.792	433.219	447.379	609.045	160.425	859.991	468.386	453.105	597.818	458.894	495.479	285.35	477.371	649.355
MSM79H8B	173.568	402.938	428.466	519.413	432.975	421.263	432.895	848.128	399.546	412.816	419.149	534.72	177.444	832.747	414.18	397.314	503.212	424.047	441.017	238.512	468.523	573.24
MSM79H8D	230.766	452.986	355.308	462.103	411.208	350.256	347.621	752.612	430.811	423.803	419.755	483.745	274.446	642.098	453.958	383.209	491.612	409.382	419.913	212.325	443.941	520.272
MSM79H8F	235.948	540.138	231.286	504.235	412.549	246.28	210.384	961.63	477.848	482.522	449.766	549.697	114.642	747.793	568.552	445.252	555.583	401.564	518.364	92.3474	546.232	545.055
MSM79H8H	219.58	433.574	433.279	509.608	432.008	404.732	313.772	662.551	366.021	425.643	427.408	481.31	143.046	643.499	393.317	379.299	477.639	443.161	422.58	295.66	434.609	563.948
MSM79H8J_P	250.819	406.531	371.338	431.549	401.272	358.983	226.213	493.785	352.788	397.111	398.037	411.953	174.501	512.545	326.102	304.815	436.892	410.58	372.643	264.024	397.866	506.847
MSM79H8L	193.645	472.479	308.159	474.996	413.297	312.756	362.367	790.086	446.566	464.188	436.978	504.832	175.961	726.887	496.252	419.726	512.327	409.25	458.327	151.353	476.821	535.47
MSM79H8N	287.251	562.198	509.799	512.127	456.626	484.935	249.381	647.093	384.372	464.222	462.841	471.067	161.641	799.017	293.737	307.462	478.187	469.052	400.754	264.92	468.266	631.691
MSM79H94_P	120.438	407.638	274.541	369.438	370.446	284.193	193.991	747.713	386.058	371.742	370.258	431.425	43.0091	450.948	392.243	256.279	364.448	348.474	400.209	62.9335	390.797	383.091
MSM79H98	262.771	382.227	314.766	407.017	338.573	316.635	298.603	632.364	369.071	336.836	340.658	417.202	250.453	555.336	361.985	357.678	437.994	336.368	364.301	175.208	407.934	448.369
MSM79H9A	272.279	347.971	336.05	431.481	387.793	323.139	244.484	492.836	328.239	419.216	388.05	460.797	129.408	444.074	412.958	289.023	517.986	379.334	415.599	215.638	393.134	543.3
