feature	ANAEROFRUCAT.PWY..homolactic.fermentation	ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose.	ARO.PWY..chorismate.biosynthesis.I	COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian.	COA.PWY..coenzyme.A.biosynthesis.I	COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis	DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II	DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I	HISTSYN.PWY..L.histidine.biosynthesis	PANTO.PWY..phosphopantothenate.biosynthesis.I	PANTOSYN.PWY..pantothenate.and.coenzyme.A.biosynthesis.I	PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing.	PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria.	PWY.1042..glycolysis.IV..plant.cytosol.	PWY.2942..L.lysine.biosynthesis.III	PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I	PWY.3841..folate.transformations.II	PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III	PWY.5097..L.lysine.biosynthesis.VI	PWY.5154..L.arginine.biosynthesis.III..via.N.acetyl.L.citrulline.	PWY.5667..CDP.diacylglycerol.biosynthesis.I	PWY.5686..UMP.biosynthesis
CSMACTZP	-5.69192143688594	-4.4140766793299	-4.4359169121189	-4.21875097277126	-4.62851052895518	-4.48499956820701	-4.40797682072606	-3.82302714703413	-4.57523380255896	-4.30190744536978	-4.51245149370199	-4.10129397204329	-6.10170413999473	-3.925469499216	-4.39532327669181	-4.45914722657848	-4.2355209079023	-4.66113452666093	-4.45937559259251	-5.12587976057726	-4.51788506751913	-4.24994936681244
CSMAE44D	-5.50603815028725	-4.8109316448415	-4.55092711904286	-4.32844602122247	-4.52159957379068	-4.59492908074016	-4.56806846478234	-3.5664053868033	-4.64894429986223	-4.44636647727639	-4.4773385142791	-4.21809450537056	-5.90741349484977	-3.83206167441278	-4.4202673538014	-4.75562937022834	-4.2091657729051	-4.50548832298021	-4.47973129030342	-5.12214454622058	-4.29382742139093	-4.03771696093547
CSMAF72L	-6.24030098801227	-4.34842826360884	-4.89831445551507	-4.33140986340454	-4.49088912051742	-4.84561912183277	-4.65600219206469	-3.49714448370572	-4.39130440790705	-4.41768948712932	-4.47157762092727	-4.18440484064919	-6.07346380067501	-3.69087653995254	-4.25059554263104	-4.55032010575395	-4.21913289334485	-4.5395281402029	-4.26881506643347	-6.2742365426515	-4.31224824217739	-4.23354858298291
CSMAG78W	-5.13963348304904	-4.49225230925282	-4.61043919744554	-4.29969260913045	-4.47612613319573	-4.66127159057525	-4.97589174832679	-3.5544449581104	-4.60087444940424	-4.57875931057594	-4.52052694208514	-4.25645954423542	-5.04444552820347	-3.95316942942472	-4.50606787008868	-4.76667310157165	-4.23585666007325	-4.43453849457056	-4.52525045048754	-5.12345535975191	-4.38368998953243	-4.05290087779948
CSMAH393	-5.17610135486919	-4.33203581166384	-4.71754983400883	-4.43411214022388	-4.63436074173528	-4.70688338903589	-4.5889685197804	-3.53057534311693	-4.5094129947126	-4.42703189327402	-4.51918054365088	-4.2980505537194	-5.47367189393898	-3.91810833004229	-4.32490734343923	-4.37414482356326	-4.30294162631349	-4.71924076825615	-4.40419486058022	-5.34268580833913	-4.38600053812967	-4.26966663567927
CSMAHYLR	-5.17896119357117	-4.50552579929369	-4.74813391452801	-4.35151601081789	-4.60229808362827	-4.77583606546183	-4.87095265644836	-3.45846005433821	-4.67253217216917	-4.51780737673505	-4.53505099077528	-4.22720224708221	-5.30362583571392	-3.86240629044558	-4.40084320673062	-4.61506573303978	-4.10335837228015	-4.58384430431484	-4.55074205776154	-5.19565686207339	-4.35075896329476	-4.08543357040738
CSMAIG7X	-7.30216998592374	-4.18520764948893	-5.96527485588289	-4.2453343535795	-4.42360799694621	-5.8339166736066	-5.13258751605837	-3.3029322295441	-4.21448232697716	-4.29657086390609	-4.35627163219174	-4.21216367321911	-6.94745592727953	-3.60422259177151	-4.1528603563568	-4.55780913485389	-4.09348141080329	-4.45890874014032	-4.19983773219714	-7.47021285805125	-4.11150886579881	-4.12001146946483
ESM5GEXY	-6.08160372250777	-4.46182637828242	-4.36331475751265	-4.28229905545133	-4.5712568063506	-4.32248092243426	-4.50949332766414	-4.08066051875926	-4.49247119497001	-4.37163923085956	-4.49296197458153	-4.13291447775001	-7.27252484859286	-3.54128082463972	-4.45790407643731	-5.01202309838092	-4.30448704427402	-4.55894114633261	-4.45938931004639	-5.0194379143828	-4.21397774381941	-4.09240477094599
ESM5GEYU_P	-4.88446208123067	-4.4073071958028	-4.51489074032699	-4.41682292358943	-4.56834861516015	-4.53607969816938	-4.61352898959265	-3.6986539692603	-4.56133990321134	-4.50701917499467	-4.5792673303558	-4.36161075492323	-5.15371097187389	-3.82260635783682	-4.50316468136952	-4.68067840092712	-4.29029450508122	-4.53941144862958	-4.53502164041846	-5.01063321521628	-4.42724163886597	-4.26740097340231
ESM5GEYW_P	-5.10344747287924	-4.79343118235825	-4.11961230301234	-3.98004986047253	-4.13124285035046	-4.31319899134949	-5.20222837956928	-4.01185785449235	-4.49613204445492	-4.98130252257582	-4.76000663682702	-4.13243239840937	-6.83843122282786	-3.77702503982476	-4.73882472912397	-4.7463688762988	-4.37536903570623	-4.12203482967731	-4.33437349280964	-5.63831169914447	-4.30339469555715	-3.93808031523035
ESM5GEYX_P	-4.97093587933996	-4.31123162255407	-4.31769936181765	-4.09123054591265	-4.48520188155624	-4.4768367647673	-4.89297109455504	-3.98250081125653	-4.71265260857049	-4.83024283125397	-4.74511141751622	-4.17895830975464	-5.50320164258399	-3.94193316786226	-4.54545297176613	-4.65502024183053	-4.22208058232417	-4.44169911663511	-4.45738850440177	-5.07001508684923	-4.28119184386854	-4.04194308841732
ESM5GEYY_P	-5.03680581918947	-4.35311235466356	-4.34521076212554	-4.5021603091471	-4.67111851532226	-4.4021524070947	-4.61823107933986	-3.61040900324413	-4.62086995674831	-4.57001038412144	-4.64292264059753	-4.31700868412498	-5.26937450665727	-3.87723646520122	-4.45372573464347	-4.44804179479199	-4.42381127866386	-4.66165625967248	-4.44801243299073	-5.23111856093835	-4.44255565398034	-4.17811205495117
ESM5GEZ1_P	-4.79669345399978	-4.34240821140379	-4.50392148693561	-4.39896405015227	-4.54541028133177	-4.51522559058622	-4.71315151836283	-3.53365989803218	-4.56578723602906	-4.54980386596098	-4.56102427281778	-4.3738739367278	-5.44647078973779	-3.91911995048923	-4.65343746852352	-4.73297909354959	-4.36306979335369	-4.51258491872425	-4.50296439797443	-4.93774323399609	-4.43583375178952	-4.18462824826985
ESM5GEZ3_P	-5.02075848907748	-4.36276886896321	-4.41384494770495	-4.2389890318622	-4.49884844010024	-4.46847353955215	-4.7399439200614	-3.66240484289117	-4.49905177587412	-4.53011273102978	-4.56814140411419	-4.37357404309185	-5.68480209279677	-3.81741813409799	-4.63578508566058	-4.94479296337011	-4.37093704243109	-4.42049964222333	-4.60707018473955	-4.82880693556436	-4.51751248893824	-4.08210451235992
ESM5GEZ4_P	-5.01677639788936	-4.54580602042435	-4.59788465892831	-4.26840280269144	-4.49293859088798	-4.59262220028654	-4.81152573480736	-4.02275880548015	-4.36180929618517	-4.45801400208746	-4.52130558862236	-4.2972821060598	-5.33951115851441	-3.9380539130159	-4.36127659585147	-4.59478573321487	-4.18376221768662	-4.48656302000928	-4.34611735063488	-5.22696641909527	-4.30562311256471	-4.17057006574074
ESM5GEZ6_P	-4.99587616827158	-4.38021871137482	-4.44521540263509	-4.29077168761524	-4.53003296906925	-4.49128736597032	-4.64433627063118	-4.03240460692729	-4.56593855723729	-4.56221085843292	-4.56802192534089	-4.27451068815479	-5.30891651230553	-3.79221826237653	-4.56956899673465	-4.49046866822618	-4.34747874991634	-4.50090435248998	-4.50796452004402	-5.09337472133887	-4.44180360136666	-4.06206232768968
ESM5GEZA_P	-5.10993786056233	-4.43081617750843	-4.5815260688213	-4.22479493229861	-4.45608617901136	-4.58801017984577	-4.66655735198667	-4.06004937297615	-4.52871064875356	-4.45733198887432	-4.49421571347331	-4.24000144274063	-5.20836235370066	-3.85228181295468	-4.45314544946299	-4.47614939568055	-4.25941829896029	-4.48556245817353	-4.44228495825185	-5.47822877201067	-4.41430653715591	-4.11345145251401
ESM5ME9D_P	-5.56425625720729	-4.37519298616474	-4.46236609187646	-4.2608689626287	-4.50725763351447	-4.42676166155054	-4.57992046249878	-4.07068265774858	-4.4682138975847	-4.39757578920675	-4.48608271240439	-4.33441286973476	-5.22249305961718	-3.80868542388046	-4.36102515679916	-4.80009656284137	-4.30507125854047	-4.49422877391742	-4.41092438691614	-5.29408369505241	-4.33938141971815	-4.18474778218282
ESM5ME9G_P	-5.28438660829278	-4.30470691218345	-4.51026301004474	-4.30579373024266	-4.52225501906201	-4.46682484021739	-4.587279122992	-4.08172064191972	-4.42033770724542	-4.38045573078449	-4.52754784299851	-4.25001490428039	-5.44454861624253	-3.83498840264763	-4.31773135920417	-4.86746820259156	-4.36904586994399	-4.54773139924176	-4.35749908790584	-5.14537852694776	-4.47688009381602	-4.0895757004479
ESM5ME9H_P	-5.32780840084209	-4.4853140801221	-4.53147766926101	-4.26657333340357	-4.45012977303335	-4.53568834605776	-4.66698836497481	-3.73591294031371	-4.36392078996437	-4.46308591329995	-4.54488736177355	-4.30788866276997	-5.41810311758625	-3.78640978385556	-4.47375139614095	-5.0105688383229	-4.37361746257069	-4.43142033390463	-4.51674141086444	-4.94785091196252	-4.47788552610631	-4.12512892123302
ESM5ME9U	-5.38408545921046	-4.44136263885196	-4.56947067952254	-4.21074971071055	-4.43646285861662	-4.6092235319331	-4.58026604588013	-3.92265778679973	-4.61366059374077	-4.4728090104063	-4.46402267075413	-4.28452277892336	-5.49804033170581	-3.78318111281005	-4.52191035614628	-4.40451905661968	-4.24404742031852	-4.44697464377546	-4.48604546005812	-5.47010626455298	-4.42523916321898	-4.09194619150637
ESM5MEA7_P	-4.71005110906589	-4.42453418684072	-4.28960007664092	-4.3485401237267	-4.47573213231468	-4.32777085904296	-4.74453842434886	-4.46447357613411	-5.02690051988044	-4.3930031065442	-4.59972942968228	-4.21026793431995	-4.54879327031792	-3.83662700907119	-4.65815670998897	-4.27374444212278	-4.45369136444068	-4.5318013842902	-4.56571383138476	-4.93342667042454	-4.35655050490234	-4.39666212724624
ESM5MEA9_P	-4.89924786228982	-4.38399610794845	-4.49301365620724	-4.30098246211913	-4.46439780849801	-4.47732253021724	-5.27807902019329	-4.12693340866661	-4.38362539915368	-4.39554657616091	-4.44149264023515	-4.16745495004588	-5.03204062664261	-4.24708899085559	-4.43517433207989	-4.35478597178464	-4.31230478721308	-4.4186438410105	-4.59748248116198	-5.17696485898492	-4.31650277920222	-4.09280274237787
ESM5MEAB_P	-5.23203441225651	-4.62828818744871	-4.29118986122481	-4.13871042653621	-4.29777142265927	-4.34007956601172	-5.15033077576248	-4.10480621068654	-4.6408371388146	-4.49770414438287	-4.4549666692837	-4.23609075683393	-5.72662597415043	-4.10974029232515	-4.29164052481209	-4.35880576287823	-4.40272108897429	-4.30391739818586	-4.66749361954904	-5.10629433221445	-4.23014218701395	-4.07268137584825
ESM5MEB7	-6.1120124447775	-5.26650812621414	-4.6785969610607	-4.57627669990238	-4.65470933814722	-4.64021666588006	-5.75318681320089	-3.16925142290272	-4.31111935762986	-4.64254460476182	-4.60612964623937	-3.89154061376242	-5.05530894002223	-3.70447796847658	-4.12558725968743	-4.97488832171302	-4.48317952205831	-4.77710174315807	-4.09734050174637	-5.00193200521232	-5.02033405546647	-3.78105392171515
ESM5MEB9_P	-5.43681066419879	-4.54021090966561	-4.56628260187113	-4.37035424139597	-4.37035424139597	-4.52626103537158	-5.00243058556192	-3.80013112022589	-4.43587977995007	-4.72244593656322	-4.56238040398892	-4.10592526522801	-5.37345176360349	-3.68705917997499	-4.19471502695555	-4.52656560060333	-4.52901664445837	-4.57722401937695	-4.24892045131355	-5.51315275620288	-4.62933798589253	-3.95900880767659
ESM5MEBA_P	-5.24852538249364	-4.37298506901725	-4.44163361617948	-4.19564010968881	-4.51335850698638	-4.42402645476697	-4.59096793799909	-4.10502819448967	-4.52001752457816	-4.49377734854995	-4.55341752280687	-4.22487511269549	-5.50426019684788	-3.81632957727191	-4.38009212075812	-4.8896171721728	-4.19949613812054	-4.50546771242583	-4.42426683614113	-5.24198342558089	-4.33101932313219	-4.18681722163714
ESM5MEBE	-5.4605467948396	-4.36830097754212	-4.37615477050678	-4.29433991202739	-4.55806778836079	-4.35744909870094	-4.49166129342527	-4.09075775376058	-4.51904946595104	-4.52871777706849	-4.5392575311585	-4.25865639046185	-5.78172401386246	-3.72326216508831	-4.39341467376303	-4.78920539340521	-4.33572742500116	-4.53500822519073	-4.39647039028859	-5.09311798021591	-4.29592227907609	-4.1791800124798
ESM5MEBG	-5.32963128977214	-4.39767169370499	-4.44795044943381	-4.30720979332622	-4.58637692970686	-4.41116820640747	-4.52106572326802	-4.07698085040213	-4.39402161568473	-4.46608645878396	-4.53867933110576	-4.29430022310615	-5.44105468733848	-3.73856357535786	-4.3498941624829	-4.99091316628595	-4.28516196955663	-4.57380022241327	-4.37720986960894	-5.17334074073317	-4.37852221143171	-4.119935188757
ESM5MEBI	-5.5917839130889	-4.22555848123903	-4.53213059306446	-4.35260844221075	-4.58450294433701	-4.49182751798953	-4.63077441619807	-4.09054843435924	-4.43615234985426	-4.46312766579996	-4.52254827116469	-4.27865242390981	-5.14372567200383	-3.8137913618717	-4.34222660758707	-4.52730976448852	-4.25731124633361	-4.58495104533484	-4.34936768166766	-5.44110356203931	-4.34176197252397	-4.19822370526041
ESM5MEBP_P	-5.1650955160284	-4.43944896592083	-4.33509248308765	-4.25341867694482	-4.49923983211618	-4.37639378876165	-4.71743332810213	-3.7217856912203	-4.55822228114458	-4.57496767106473	-4.57090086680099	-4.28510727532839	-5.74271984310491	-3.80047426366856	-4.61193213730064	-4.85555834858514	-4.41037225136937	-4.45353583059104	-4.59973845758209	-4.82096455790358	-4.43934627130497	-4.08651097535446
ESM5MEBS	-5.07770506192979	-4.41662468878104	-4.62683730814085	-4.27855345544457	-4.53010898683276	-4.64102437585167	-4.64443575187114	-3.90580364605355	-4.57239672752222	-4.4570147236879	-4.48687514137707	-4.24274697072045	-5.30947768544593	-3.74309552129566	-4.41467070053809	-4.48467429167708	-4.289692571277	-4.5361632147644	-4.43902242570427	-5.60001167306546	-4.40163776221131	-4.13772830321599
ESM5MEBU	-5.06747188413724	-4.46006911200897	-4.54623626697758	-4.31968061934996	-4.5657064876081	-4.57487385914593	-4.60722307408817	-3.89348250038537	-4.57936302772135	-4.45755644550005	-4.49572500292025	-4.26953158279615	-5.11360853047268	-3.74780232793824	-4.49939145281957	-4.46097067147473	-4.31796709111642	-4.57287616189359	-4.49120977789991	-5.44926165191223	-4.34006549697586	-4.21032966122266
ESM5MEC3	-5.20833661670818	-4.53650426846754	-4.57247311610348	-4.266880862379	-4.47475893126144	-4.5895866750502	-4.5252330826782	-3.87706894205062	-4.59155045634998	-4.5165121871136	-4.48827505701362	-4.27982045418726	-5.50336469173418	-3.74113894220186	-4.49209950895641	-4.43187832501265	-4.21346734263501	-4.46358125432491	-4.48297563466244	-5.56158299549795	-4.44555680679353	-4.10583228090082
ESM5MEC5	-5.06601600323276	-4.56653137092976	-4.73774229746661	-4.28824488332912	-4.61193899165481	-4.71678474140659	-4.65087016225848	-3.80772202309159	-4.42507906145488	-4.39924615154491	-4.4826393175005	-4.21119126649172	-5.38626726144782	-3.64074217860663	-4.43941164400747	-4.45454842195293	-4.20104270323861	-4.64094966874114	-4.48587002185804	-5.83187644276555	-4.36265700063806	-4.17238410526217
ESM5MEC7_P	-5.18852293393005	-4.30585602925295	-4.69152304215729	-4.32371092127048	-4.51101906923584	-4.63641334673611	-4.83375021143029	-3.73034669171827	-4.38249143376361	-4.45467525991656	-4.49691020858482	-4.26956766373025	-5.20537070451228	-3.85440066169003	-4.35473545878495	-4.54701510493108	-4.30636502821732	-4.5314654539055	-4.37586417202972	-5.74976270049415	-4.38149375511075	-4.24295520605053
ESM5MEC9	-6.01335654798999	-4.7746528479955	-4.49347834385734	-4.17420072596261	-4.4266228684162	-4.48490054584346	-5.09156600614115	-3.94730068411961	-4.25182658714569	-4.44399797660176	-4.44306708154304	-4.19825965127672	-5.29652841844056	-4.19507621664113	-4.31047654060361	-4.24271548353273	-4.14870417417411	-4.3746380543312	-4.57329259136279	-5.47632514163204	-4.2185361669014	-4.10832485859298
ESM5MECL	-5.32135131009063	-4.24820236748036	-4.52268665482425	-4.31625743502311	-4.65299269095899	-4.50628659987434	-4.66588493238461	-3.97630303184414	-4.48964237567028	-4.51250709510474	-4.58892586962016	-4.28898914214403	-4.91655412277262	-3.89554326391783	-4.36631627583084	-4.54676584226771	-4.27507930145051	-4.64534041041057	-4.40256167268375	-5.26141332175392	-4.31500964884095	-4.20609616758935
ESM5MECQ	-5.47199102407568	-4.32056595579267	-4.22632601692065	-4.33397749620045	-4.60363101033642	-4.24367929089779	-4.46499080863337	-4.066973036477	-4.56834081464295	-4.62480833632037	-4.63124369533662	-4.23182107723691	-6.25230376401301	-3.67142921511038	-4.61872805441723	-4.62664735543804	-4.43626707010135	-4.56602171920259	-4.55224653055118	-4.73697208509237	-4.31511361155417	-4.11421719158483
ESM5MED2	-5.96472505984466	-5.19963846162007	-4.69996535487272	-4.68663048499982	-4.74525593396521	-4.64472067521866	-5.9879393691498	-3.101949470126	-4.24435673777509	-4.69441094396572	-4.66102554080037	-3.84386215365412	-5.15684442183465	-3.59579451765058	-4.05034955920806	-5.14418940725119	-4.58398271727601	-4.89637527138196	-4.0429341530351	-5.07169322418997	-5.12705880151352	-3.72238255801161
ESM5MEDD	-5.42939213174946	-4.72967835473818	-4.54002742494836	-4.19391846293809	-4.51482627689835	-4.56109963290524	-5.00656098846749	-3.4947119915763	-4.47756842475171	-4.44967122487709	-4.48281358919669	-4.26550350967814	-5.36259939808807	-4.10541333339644	-4.32052637899724	-4.48410971790266	-4.2711260872512	-4.49291324501298	-4.49123444635265	-5.21030092067134	-4.44949082155356	-4.11761561893669
ESM5MEDF	-4.82985167146851	-4.51320212882955	-4.17593932672857	-4.11276476263619	-4.3644257544127	-4.21337438450831	-5.69652457454156	-4.063140708169	-4.69954484638454	-4.398859419037	-4.39403992798549	-4.13822598383238	-6.85954358273071	-3.85065125143065	-4.44908616948315	-4.75150010551597	-4.35797491306333	-4.31328093478063	-4.25953311238173	-5.95828458410678	-4.47098934858879	-3.99235749755446
ESM5MEDK	-5.30983775973087	-4.71697344170017	-4.51445900329746	-4.17724664704332	-4.46396502998789	-4.56296360486465	-5.16273014677132	-3.60900833881487	-4.42651603687118	-4.4076612113813	-4.43420101675998	-4.2679681358543	-5.15981202101092	-4.27899016879814	-4.38098626599362	-4.47704690130735	-4.30548769456149	-4.42832897238181	-4.45564481930039	-5.09560615195584	-4.38223447292231	-4.15087906224569
ESM5MEDN	-5.63632222829364	-4.78649557497737	-4.61257392832379	-4.1984950871441	-4.5657616785899	-4.61558623601244	-4.92668054644313	-3.48662796852657	-4.39903126790647	-4.45740460072786	-4.5077470883925	-4.29324352191995	-6.09355610524526	-3.95545085785029	-4.29976389635891	-4.28017459964197	-4.35068683820564	-4.55451892825386	-4.4186593139552	-5.09918086506933	-4.4113598771734	-4.07115584761265
ESM5MEDP_P	-6.13005639112858	-4.64187531331376	-5.03188742786519	-4.15206922640511	-4.34298367648524	-4.98692777187954	-5.27251672211056	-3.44970157330551	-4.2452162015603	-4.36658178109073	-4.36097970454853	-4.29718185980533	-5.82352180295799	-4.2049506528552	-4.13932148300213	-4.36412667503974	-4.11344659828804	-4.33879439710142	-4.32609368981713	-5.78248869929991	-4.27443958725209	-4.16267916009672
ESM5MEDU	-5.2398462516306	-4.62383172977961	-4.63779610544706	-4.31173058003487	-4.54925397890342	-4.63067909202046	-4.61126670450075	-3.87921109796075	-4.48257879554917	-4.50345394932254	-4.53311391198214	-4.22674719624274	-5.25604683286317	-3.68298736259277	-4.42371396645701	-4.55005893723805	-4.24295634805985	-4.56965185840985	-4.39971706439333	-5.42668501171872	-4.35842210778065	-4.12091487374533
ESM5MEDZ_P	-5.64175513151301	-4.28178363677605	-4.40764728376114	-4.45554570165495	-4.56778665383418	-4.38479399483179	-4.58534974256659	-4.04215755728671	-4.53904471626846	-4.44042566038893	-4.52996254970666	-4.25903630396232	-5.17349236065846	-3.88131293228352	-4.36812784957546	-4.64758097466747	-4.28397734922109	-4.54976883300597	-4.4308465214916	-5.3079823255199	-4.27664511242149	-4.11344228242913
ESM5MEE2_P	-5.72337179712115	-4.31629605789628	-4.44965830157901	-4.24710615810841	-4.5074159528589	-4.41748039763384	-4.56541674893214	-4.0725181634532	-4.51490988180776	-4.44486282095202	-4.52260292982754	-4.25283626350413	-5.39757949958347	-3.8023985555763	-4.44676711616412	-4.7824661231151	-4.30009261992241	-4.50395783259429	-4.45266359176129	-5.14945570002183	-4.30422325600775	-4.11985326092427
